date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:34	4533/4533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news-info-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news-info-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/room-details.html)
22:56:35	24252/24252	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/js/bxslider.js	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/js/bxslider.js	(from https://html.kodesolution.com/2023/hoexr-html/room-details.html)
22:56:35	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2017:26:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service-details.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service-details.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-service-details.html)
22:56:36	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2017:26:36%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service-d1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service-d1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-service-details.html)
22:56:37	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2017:26:37%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service-d2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service-d2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-service-details.html)
22:56:37	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2017:26:37%20GMT	https://html.kodesolution.com/2023/hoexr-html/js/select2.min.js	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/js/select2.min.js	(from https://html.kodesolution.com/2023/hoexr-html/page-service-details.html)
22:56:38	84046/84046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pricing2-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pricing2-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-pricing.html)
22:56:39	72984/72984	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pricing2-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pricing2-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-pricing.html)
22:56:40	45036/45036	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/team-details.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/team-details.jpg	(from https://html.kodesolution.com/2023/hoexr-html/page-team-details.html)
22:56:41	79050/79050	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news-details.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news-details.jpg	(from https://html.kodesolution.com/2023/hoexr-html/news-details.html)
22:56:42	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2017:26:42%20GMT	https://html.kodesolution.com/2023/hoexr-html/css/owl.video.play.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/css/owl.video.play.png	(from https://html.kodesolution.com/2023/hoexr-html/css/owl.css)
22:56:43	66336/66336	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free.eot?4l2k0u	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free8429.eot	(from https://html.kodesolution.com/2023/hoexr-html/css/linear.css)
22:56:44	66136/66136	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free.ttf?4l2k0u	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free8429.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/linear.css)
22:56:45	66212/66212	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free.woff?4l2k0u	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free8429.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/linear.css)
22:56:47	240845/240845	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free.svg?4l2k0u	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/linearicons-free8429.svg	(from https://html.kodesolution.com/2023/hoexr-html/css/linear.css)
22:56:48	104804/104804	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-brands-400.woff2	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-brands-400.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:50	104496/104496	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-brands-400.woff	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-brands-400.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:51	173980/173980	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-brands-400.ttf	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-brands-400.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:52	353788/353788	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-duotone-900.woff2	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-duotone-900.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:54	375628/375628	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-duotone-900.woff	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-duotone-900.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:55	890636/890636	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-duotone-900.ttf	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-duotone-900.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:56	340136/340136	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-light-300.woff2	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-light-300.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:58	356840/356840	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-light-300.woff	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-light-300.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:56:59	834624/834624	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-light-300.ttf	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-light-300.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:00	315700/315700	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-regular-400.woff2	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-regular-400.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:01	329884/329884	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-regular-400.woff	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-regular-400.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:03	741508/741508	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-regular-400.ttf	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-regular-400.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:04	270360/270360	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-solid-900.woff2	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-solid-900.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:05	279576/279576	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-solid-900.woff	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-solid-900.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:07	648356/648356	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-solid-900.ttf	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-solid-900.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:08	372948/372948	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-thin-100.woff2	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-thin-100.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:09	393940/393940	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-thin-100.woff	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-thin-100.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:11	923132/923132	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/fa-thin-100.ttf	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/fa-thin-100.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/fontawesome.css)
22:57:11	23604/23604	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hotel.ttf?b4d90b890822b6d3429b9614500c1e2f	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hoteld79a.ttf	(from https://html.kodesolution.com/2023/hoexr-html/css/flaticon.css)
22:57:12	13128/13128	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hotel.woff?b4d90b890822b6d3429b9614500c1e2f	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hoteld79a.woff	(from https://html.kodesolution.com/2023/hoexr-html/css/flaticon.css)
22:57:13	10992/10992	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hotel.woff2?b4d90b890822b6d3429b9614500c1e2f	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hoteld79a.woff2	(from https://html.kodesolution.com/2023/hoexr-html/css/flaticon.css)
22:57:14	23796/23796	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hotel.eot?b4d90b890822b6d3429b9614500c1e2f	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hoteld79a.eot	(from https://html.kodesolution.com/2023/hoexr-html/css/flaticon.css)
22:57:16	325109/325109	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hotel.svg?b4d90b890822b6d3429b9614500c1e2f	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/fonts/flaticon_hoteld79a.svg	(from https://html.kodesolution.com/2023/hoexr-html/css/flaticon.css)
22:57:17	131368/131368	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/banner/banner-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/banner/banner-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:18	60798/60798	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about2-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about2-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:19	55838/55838	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about2-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about2-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:20	32005/32005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service2-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service2-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:21	95847/95847	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news2-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news2-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:22	4011/4011	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/news-thumb.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/news-thumb.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:23	1582/1582	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/client1-1.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/client1-1.png	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:24	1481/1481	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/client1-2.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/client1-2.png	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:25	2501/2501	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/client1-3.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/client1-3.png	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:26	1831/1831	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/client1-4.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/client1-4.png	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:26	1435/1435	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2009:07:20%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/client1-5.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/client1-5.png	(from https://html.kodesolution.com/2023/hoexr-html/index-2.html)
22:57:29	15637/15637	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2005:21:22%20GMT	https://html.kodesolution.com/2023/hoexr-html/page-services.html	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/page-services.html	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:29	1027458/1027458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/banner/banner-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/banner/banner-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:30	209809/209809	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about3-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about3-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:32	227262/227262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about3-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about3-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:33	194975/194975	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service3-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service3-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:34	153041/153041	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service3-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service3-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:35	192299/192299	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service3-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service3-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:36	188087/188087	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/service3-4.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/service3-4.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:37	816/816	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/icons/p-icon-man.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/icons/p-icon-man.png	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:38	229003/229003	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pricing3-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pricing3-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:39	318615/318615	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pricing3-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pricing3-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:40	136843/136843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2010:28:52%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/background/video-bg.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/background/video-bg.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:41	5006/5006	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb1.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb1.png	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:42	7715/7715	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb2.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb2.png	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:42	5767/5767	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb3.png	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/testi2-thumb3.png	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:44	217018/217018	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2006:40:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/call2-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/call2-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:45	155465/155465	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2006:40:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/call2-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/call2-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-3.html)
22:57:47	125529/125529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/feature3-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/feature3-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:47	121673/121673	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/feature3-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/feature3-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:49	119860/119860	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/feature3-3.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/feature3-3.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:50	20068/20068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2006:40:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about4-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about4-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:51	17086/17086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2006:40:35%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/about4-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/about4-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:52	238813/238813	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pricing4-1.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pricing4-1.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
22:57:54	356299/356299	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jun%202024%2010:11:48%20GMT	https://html.kodesolution.com/2023/hoexr-html/images/resource/pricing4-2.jpg	D:/Delhi/Hotel%20Single%20Page/html.kodesolution.com/2023/hoexr-html/images/resource/pricing4-2.jpg	(from https://html.kodesolution.com/2023/hoexr-html/index-4.html)
